created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,
Mon Jan 17 12:02:08 +0000 2022;1483046980360507393;Plt. Bupati Bekasi Hadiri Peresmian Gedung Baru Klinik Budi Luhur. https://t.co/MDR1NN9KtN;0;1;0;1;in;1152193230206726144;1483046980360507393;diskomkabbekasi;https://twitter.com/diskomkabbekasi/status/1483046980360507393,,,,,,,,,,,,,
Mon Jan 17 09:40:18 +0000 2022;1483011288603443204;@Mochacyno Tp aku ga hapal rute transjkt ya ri kek nya ada sih transjkt ke ciledug atau budiluhur sana;0;0;0;0;in;1196606628956520448;1483008691498795009;strwberriescgrt;https://twitter.com/strwberriescgrt/status/1483011288603443204,,,,,,,,,,,,,
Mon Jan 17 07:39:00 +0000 2022;1482980762400227332;Alhamdulillah telah dilaksanakan dengan lancar acara Bakti Sosial Himpunan Mahasiswa Teknik Informatika Universitas Budi Luhur pada tanggal 8 Januari 2022 yang berlokasi di Yayasan Obama Indonesia (Yoi Skul) Jakarta. https://t.co/CIDxS47TMa;0;1;0;0;in;173777799;1482980762400227332;himti_ubl;https://twitter.com/himti_ubl/status/1482980762400227332,,,,,,,,,,,,,
Mon Jan 17 07:14:54 +0000 2022;1482974694357999618;Selamat Ulang Tahun yang ke 5th anakku #KAISCO  17.01.2017 LUHUR BUDI JEMBAR PANGABISA https://t.co/r9cpGJpaF3;1;0;1;1;in;193215721;1482974694357999618;RoedyHaBiDa;https://twitter.com/RoedyHaBiDa/status/1482974694357999618,,,,,,,,,,,,,
Sun Jan 16 23:13:01 +0000 2022;1482853425306304517;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1482853425306304517;Jokamlicious;https://twitter.com/Jokamlicious/status/1482853425306304517,,,,,,,,,,,,,
Sun Jan 16 15:04:23 +0000 2022;1482730458685538310;gue masih optimis membangun OA Genk Motor Macho yang taat peraturan dan norma masyarakat serta menjunjung tinggi nilai2 budi luhur dan adat istiadat;0;0;0;0;in;2501203087;1482730458685538310;THExTARIXJABRIX;https://twitter.com/THExTARIXJABRIX/status/1482730458685538310,,,,,,,,,,,,,
Sun Jan 16 13:50:49 +0000 2022;1482711942427181057;@Setiabudi666 univ budi luhur?;0;1;0;0;in;259252923;1482711564700753927;akunusam;https://twitter.com/akunusam/status/1482711942427181057,,,,,,,,,,,,,
Sun Jan 16 12:30:20 +0000 2022;1482691688095428620;@pns_it Pokoknya apa aja boleh asal ada kearifan lokal dan budi luhur bangsa, dan produknya harus ada embel2 merah putih atau merdeka;0;1;0;1;in;1068041963536957440;1482319961637142528;duasendokaja;https://twitter.com/duasendokaja/status/1482691688095428620,,,,,,,,,,,,
Sun Jan 16 06:12:54 +0000 2022;1482596706105856003;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;2;in;2476435299;1482596706105856003;Jokamlicious;https://twitter.com/Jokamlicious/status/1482596706105856003,,,,,,,,,,,,,
Sun Jan 16 03:02:22 +0000 2022;1482548757246152704;Jadi tadi gue naik tj dari budi luhur, mau ke blok m. Tapi gatau kalo csw udah buka. Eh temen w ngasih tau turun csw aja, udah kelewatan bgt, baca chatnya gua udh sampe tendean.;0;1;0;0;in;52042159;1482548757246152704;ugotitgurl;https://twitter.com/ugotitgurl/status/1482548757246152704,,,,,,,,,,
Sun Jan 16 02:39:32 +0000 2022;1482543010416316416;Apalagi jokam terbalut kebohongan budi luhur, fathonah dan bithonah. Dilihat dr kacamata org awam, mrk baik banget. Aktif di masyarakat &amp  lingkungan. Kegiatannya memberdayakan generasi muda, dll.  Susah bgt utk lihat kesesatan mrk, kalo agama islam yg bener aja kita ga ngerti.;0;1;1;5;in;1367684521169018888;1482384145812701186;ummuputri_;https://twitter.com/ummuputri_/status/1482543010416316416,,,,,,,,,
Sun Jan 16 02:27:40 +0000 2022;1482540023165911045;@nagotejena @ezash Dan budi pekerti yang luhur!;0;0;0;2;in;978646566;1482534178499731457;afrkml;https://twitter.com/afrkml/status/1482540023165911045,,,,,,,,,,,,,
Sun Jan 16 01:11:45 +0000 2022;1482520917553336321;@bbibaim @ummuputri_ Ya, bapak harus selalu berhati-hati, karena aqidah di LDII ada yang namanya Fathonah, Bithonah dan Budi Luhur. Bithonah itu membolehkan untuk berbohong.;0;1;0;0;in;1909967503;1482384145812701186;kakigajah1971;https://twitter.com/kakigajah1971/status/1482520917553336321,,,,,,,,,,
Sat Jan 15 17:23:03 +0000 2022;1482402966321897476;Strada Budi Luhur;0;0;0;0;in;135433324;1482402966321897476;Julioleonardd;https://twitter.com/Julioleonardd/status/1482402966321897476,,,,,,,,,,,,,
Sat Jan 15 14:27:11 +0000 2022;1482358707308888066;egas ya Allah budi pekerti luhur seperti abangnya 🥺;0;0;0;0;in;2589266166;1482358707308888066;dawnyskies;https://twitter.com/dawnyskies/status/1482358707308888066,,,,,,,,,,,,,
Sat Jan 15 13:12:53 +0000 2022;1482340008174387200;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1482340008174387200;Jokamlicious;https://twitter.com/Jokamlicious/status/1482340008174387200,,,,,,,,,,,,,
Sat Jan 15 12:16:38 +0000 2022;1482325851903766532;jisung as koor sekbid budi pekerti luhur https://t.co/couKIRMew2;0;0;0;1;in;1122010939195183105;1482325851903766532;unveilxion;https://twitter.com/unveilxion/status/1482325851903766532,,,,,,,,,,,,,
Sat Jan 15 08:53:32 +0000 2022;1482274743328063490;@infotwitwor_ Pangkas Rambut Budi Luhur;0;0;0;0;in;1422004921092608000;1482033836485931008;orangsayagatau;https://twitter.com/orangsayagatau/status/1482274743328063490,,,,,,,,,,,,,
Sat Jan 15 08:52:58 +0000 2022;1482274599928999939;Turut hadir dalam acara tersebut Pimpinan Klinik Budi Luhur, Ahmad Syahlani. Acara peresmian ini, ditandai dengan penandatangan prasasti dan pengguntingan pita sebagai tanda diresmikannya Klinik Budi Luhur. https://t.co/zgstEFHJWC;0;1;0;0;in;834221193485901824;1482274590319853568;pemkabekasi;https://twitter.com/pemkabekasi/status/1482274599928999939,,,,,,,,,,,
Sat Jan 15 08:52:56 +0000 2022;1482274590319853568;Selamat berakhir pekan, Warganet.. Plt. Bupati Bekasi, Akhmad Marjuki menghadiri acara peresmian Gedung Baru Klinik Budi Luhur yang berlokasi di Desa Sukadanau, Kecamatan Cikarang Barat, pada Sabtu (15/1). https://t.co/0kezZClyGN;0;2;0;1;in;834221193485901824;1482274590319853568;pemkabekasi;https://twitter.com/pemkabekasi/status/1482274590319853568,,,,,,,,,
Sat Jan 15 06:14:48 +0000 2022;1482234794037886976;Last but not least, mimin mau ngingetin kalau Blutizen bener-bener tertarik dengan teknologi seperti Metaverse, Blutizen harus join Teknik Informatika Universitas Budi Luhur 😉 https://t.co/QUxZYYoraA;0;0;0;0;in;191288328;1482231292947464196;kampusbudiluhur;https://twitter.com/kampusbudiluhur/status/1482234794037886976,,,,,,,,,,,
Sat Jan 15 03:52:16 +0000 2022;1482198925943910403;Setuju, contohnya kita punya Universitas Budi Luhur. Negara lain ga punya.;0;0;5;0;in;57228700;1482198925943910403;ridwaaaaa_n;https://twitter.com/ridwaaaaa_n/status/1482198925943910403,,,,,,,,,,,,
Sat Jan 15 03:41:38 +0000 2022;1482196251034931203;@TofaTofa_id Budaya itu berkembang dan bisa berubah karena akal budi, karena pemikaran, kemudian hasil olah akal budi maka menjadi kebiasaan, adat istiadat, maka sesungguhnya budaya itu tidak statis dan terus berkembang.  Budaya Minang adalah Nilai Luhur budaya nusantara yg diakui dunia;0;2;0;0;in;190265990;1481940339808411656;usmanysn;https://twitter.com/usmanysn/status/1482196251034931203,,,,,,,,,
Sat Jan 15 02:51:04 +0000 2022;1482183523645947905; Melati Rahmadani sebagai Ketua Sekbid Pembinaan Keimanan dan Ketakwaan terhadap Tuhan YME  Alvaro Madaharsa sebagai Ketua Sekbid Pembinaan budi pekerti luhur atau akhlak mulia https://t.co/wwITMbCP1N;0;1;2;232;in;1367734688110931969;1482183446407823362;anajsuh;https://twitter.com/anajsuh/status/1482183523645947905,,,,,,,,,,,,,
Fri Jan 14 23:18:23 +0000 2022;1482129999251800064;*😊SEBAIK BAIK WARISAN Sebaik-baik yang diwariskan seseorang kepada anak-anaknya adalah adab yang baik dan budi pekerti yang luhur. Itu lebih baik daripada dinar dan kertas-kertas berharga, baik dalam kondisi sulit ataupun lapang. @ArisyaArianna;0;0;0;2;in;1188406078733611013;1482129999251800064;Dawuh_albadawi;https://twitter.com/Dawuh_albadawi/status/1482129999251800064,,,,,,,,,,,,
Fri Jan 14 20:12:52 +0000 2022;1482083314135896064;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1482083314135896064;Jokamlicious;https://twitter.com/Jokamlicious/status/1482083314135896064,,,,,,,,,,,,,
Fri Jan 14 16:44:49 +0000 2022;1482030955485274118;@squidsaudagar budi luhur;0;1;0;0;in;1125429437132972032;1482030308036050945;livingsans;https://twitter.com/livingsans/status/1482030955485274118,,,,,,,,,,,,,
Fri Jan 14 15:38:39 +0000 2022;1482014306124374021;Baru saja mengirim foto @ Universitas Budi Luhur https://t.co/DM1HQfNfTw;0;0;0;0;in;1231201156988207104;1482014306124374021;cekplagiasi_id;https://twitter.com/cekplagiasi_id/status/1482014306124374021,,,,,,,,,,,,,
Fri Jan 14 09:19:16 +0000 2022;1481918828439568395;@dikanataa Pak liat nih kelakuan mahasiswa nya @univ_budiluhur;0;0;0;0;in;1485244142;1481916168688783367;Chrisnandaos;https://twitter.com/Chrisnandaos/status/1481918828439568395,,,,,,,,,,,,,
Fri Jan 14 07:20:37 +0000 2022;1481888969520717826;MahasiswaUniversitas Budi Luhur (UBL) membangun Desa Jabung, Klaten, Jawa Tengah, menjadi desa digital.    #Desadigital #Teknologi #Jawatengah #Desamembangun #Lampungpostid https://t.co/NIGQIcWXMt;0;0;0;0;in;1079671739364167680;1481888969520717826;lampungpostid;https://twitter.com/lampungpostid/status/1481888969520717826,,,,,,,,,,
Fri Jan 14 03:13:16 +0000 2022;1481826722622603266;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;1;in;2476435299;1481826722622603266;Jokamlicious;https://twitter.com/Jokamlicious/status/1481826722622603266,,,,,,,,,,,,,
Thu Jan 13 23:48:36 +0000 2022;1481775217899098113;06.48: RT @edwina_wyn : Masih macet di depan Univ Budi Luhur, Halte Adam Malik. 2 putar balik + penyempitan depan halte busway. Putaran ke-2 menghambat laju busway karena tepat setelah bangunan halte. @TMCPoldaMetro  @NTMCLantasPolri @DKIJakarta https://t.co/UWV4gzENcz;0;0;0;1;in;121640063;1481775217899098113;RadioElshinta;https://twitter.com/RadioElshinta/status/1481775217899098113,,,,,,,,,,,,
Thu Jan 13 23:46:18 +0000 2022;1481774638975700994;06.46 #LalinSonora  Masih macet di depan Univ Budi Luhur, Adam Malik. 2 putar balik + penyempitan depan halte busway. Putaran ke-2 menghambat laku busway karena tepat setelah bangunan halte. @edwina_wyn https://t.co/MwdKG3AWx6;0;0;0;0;in;180696019;1481774638975700994;SonoraFM92;https://twitter.com/SonoraFM92/status/1481774638975700994,,,,,,,,,,,,
Thu Jan 13 23:43:54 +0000 2022;1481774033628983297;@TMCPoldaMetro @RadioElshinta Masih macet di depan Univ Budi Luhur, Adam Malik. 2 putar balik + penyempitan depan halte busway. Putaran ke-2 menghambat laku busway karena tepat setelah bangunan halte. https://t.co/wUg3hC47sn;0;0;0;0;in;32854433;1481774033628983297;edwina_wyn;https://twitter.com/edwina_wyn/status/1481774033628983297,,,,,,,,,,,,
Thu Jan 13 18:25:32 +0000 2022;1481693915367743489;sch! hallo semuanya. ada saran proker untuk sekbid kepribadian dan budi pekerti luhur tidak? klo adaa, tolong reply ya. sebelumnya, terima kasih ( ╹▽╹ );0;0;0;0;in;1201673806156161025;1481693915367743489;schfess;https://twitter.com/schfess/status/1481693915367743489,,,,,,,,,,,
Thu Jan 13 11:33:17 +0000 2022;1481590168826294272;Doakan saya terus mah semoga bisa menjadi manusia yang bermanfaat dan berguna untuk orang lain dan tidak lupa pula mempunyai etika dan budi pekerti yg luhur amin....;0;0;0;0;in;999966209645801474;1481590168826294272;saya_nui1;https://twitter.com/saya_nui1/status/1481590168826294272,,,,,,,,,,,,,
Thu Jan 13 11:08:18 +0000 2022;1481583882726428677;HD004 Jam 18.05 sudah merapat di depan Budi luhur https://t.co/C7TuTkSIAr;0;1;0;0;in;72186446;1481583882726428677;BudiOfficial;https://twitter.com/BudiOfficial/status/1481583882726428677,,,,,,,,,,,,,
Thu Jan 13 10:14:58 +0000 2022;1481570461259804672;aoskwoskwokso tysm utk admin budi luhur semoga kedepannya kita dimudahkan dlm segala hal yg menyangkut ujian @pusingjir idi idi sedep https://t.co/lOQkktWPWd;0;2;0;0;in;1416842810519547904;1481570461259804672;skidaay;https://twitter.com/skidaay/status/1481570461259804672,,,,,,,,,,,,,
Thu Jan 13 10:13:05 +0000 2022;1481569985579286528;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1481569985579286528;Jokamlicious;https://twitter.com/Jokamlicious/status/1481569985579286528,,,,,,,,,,,,,
Thu Jan 13 08:09:15 +0000 2022;1481538820621631490;😭😭😭 TAPI KALO DIBENERIN MAKIN MACET 😭😭😭 MACETNYA DARI BUDI LUHUR 😭😭😭 AAAHH TIDAAAKK TOLONG;0;0;0;1;in;878458712519618562;1481538820621631490;kzlbgtdeh;https://twitter.com/kzlbgtdeh/status/1481538820621631490,,,,,,,,,,,,,
Wed Jan 12 23:42:48 +0000 2022;1481411367991377922;06.42: RT @edwina_wyn : Sumber kemacetan menuju Univ Budi Luhur Jaksel selain bottle necking, ada 2 putaran balik dgn jarak dekat yg juga memicu kemacetan. Gak ada petugas yg pernah terlihat mengatur. @TMCPoldaMetro  @DKIJakarta https://t.co/AJRCNyTtyl;0;1;0;3;in;121640063;1481411367991377922;RadioElshinta;https://twitter.com/RadioElshinta/status/1481411367991377922,,,,,,,,,,,,
Wed Jan 12 23:37:48 +0000 2022;1481410113143717888;@TMCPoldaMetro @RadioElshinta Sumber kemacetan menuju Univ Budi Luhur, selain bottle necking, ada 2 putaran balik dgn jarak dekat yg juga memicu kemacetan. Gak ada petugas yg pernah terlihat mengatur. https://t.co/oVYnT5AM6A;0;0;0;0;in;32854433;1481410113143717888;edwina_wyn;https://twitter.com/edwina_wyn/status/1481410113143717888,,,,,,,,,,,
Wed Jan 12 17:12:51 +0000 2022;1481313236028776448;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1481313236028776448;Jokamlicious;https://twitter.com/Jokamlicious/status/1481313236028776448,,,,,,,,,,,,,
Wed Jan 12 12:35:00 +0000 2022;1481243311805714435;ptn! mau tanya tanya Universitas Budi Luhur dong, mana nih kating katingnya?;0;1;0;0;in;1241016981865693186;1481243311805714435;utbkfess;https://twitter.com/utbkfess/status/1481243311805714435,,,,,,,,,,,,
Wed Jan 12 12:30:00 +0000 2022;1481242052910522371;ptn! mau tanya tanya tentang Universitas Budi Luhur dong,;0;0;0;0;in;1205629250423779328;1481242052910522371;sbmptnfess;https://twitter.com/sbmptnfess/status/1481242052910522371
Wed Jan 12 12:25:24 +0000 2022;1481240897442697224;@TretanMuslim @DustinGeinbee Budi Luhur;0;0;0;0;in;1673206093;1481235289318522880;rendy_malikk;https://twitter.com/rendy_malikk/status/1481240897442697224,,,,,,,,,,,,
Wed Jan 12 12:25:23 +0000 2022;1481240893026095107;Udah ga usah sedih... Yuk kamu bisa kembangkan bakatmu dalam bidang robotik di Teknik Elektro Universitas Budi Luhur 😉 https://t.co/gdG6ouihXi;0;0;0;0;in;191288328;1481238303722864645;kampusbudiluhur;https://twitter.com/kampusbudiluhur/status/1481240893026095107,,,,,,,,,,,,,
Wed Jan 12 11:48:29 +0000 2022;1481231607898021891;Just posted a photo @ Apartemen Gateway Budi Luhur https://t.co/emoleFQa3E;0;0;0;0;en;1280745674644963328;1481231607898021891;nails_rosie;https://twitter.com/nails_rosie/status/1481231607898021891,,,,,,,,,,,,,
Wed Jan 12 10:00:52 +0000 2022;1481204523553398795;Guru mesti bersifat bukan sekadar muallim  imparting knowledge per se tetapi par excellence menjadi ikon cerminan akal budi luhur atau murabbi kepada anak didik dan masyarakat.;0;0;0;1;in;290326947;1481204523553398795;AnwarFadzil;https://twitter.com/AnwarFadzil/status/1481204523553398795,,,,,,,,,,,,,
Wed Jan 12 07:45:52 +0000 2022;1481170547572883459;Min @PT_Transjakarta tanya dong dari Budi Luhur ke Hotel Bidakara naik rute apa ya?;0;1;0;0;in;2462741918;1481170547572883459;wak_cobain;https://twitter.com/wak_cobain/status/1481170547572883459,,,,,,,,,,,,,
Wed Jan 12 05:36:16 +0000 2022;1481137933591941122;Ini dia dua peminatan yang ada di Arsitektur Universitas Budi Luhur, go check this out 👇😉  #architecture #Architect #studentlifematters https://t.co/sMPS2OuQWJ;0;1;0;1;in;191288328;1481134405620215810;kampusbudiluhur;https://twitter.com/kampusbudiluhur/status/1481137933591941122,,,,,,,,,,,,
Wed Jan 12 00:12:57 +0000 2022;1481056570717130754;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;1;in;2476435299;1481056570717130754;Jokamlicious;https://twitter.com/Jokamlicious/status/1481056570717130754,,,,,,,,,,,,,
Tue Jan 11 11:09:20 +0000 2022;1480859364550348802;@convomf Bidang budi pekerti luhur dan akhlak mulia, gatau bidang ini ada di sekolah lain jg apa ngga.   Tugas rutinnya dan paling seru yaitu sidak huehehe;0;1;0;1;in;627218769;1480857022358646785;Almondbonbonbon;https://twitter.com/Almondbonbonbon/status/1480859364550348802,,,,,,,,,,,,
Tue Jan 11 07:13:02 +0000 2022;1480799896924213248;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1480799896924213248;Jokamlicious;https://twitter.com/Jokamlicious/status/1480799896924213248,,,,,,,,,,,,,
Tue Jan 11 06:13:52 +0000 2022;1480785010261037058;Just posted a photo @ Apartemen Gateway Budi Luhur https://t.co/7PhTSgGjLm;0;0;0;0;en;1280745674644963328;1480785010261037058;nails_rosie;https://twitter.com/nails_rosie/status/1480785010261037058,,,,,,,,,,,,,
Tue Jan 11 05:02:53 +0000 2022;1480767145495580673;Ini dia hasil dokumentasi penandatanganan MoU Universitas Budi Luhur dengan PT. Rise Lanskap Hortikultura. https://t.co/NBU44NqmBu;0;0;0;0;in;191288328;1480766343250997248;kampusbudiluhur;https://twitter.com/kampusbudiluhur/status/1480767145495580673,,,,,,,,,,,,,
Tue Jan 11 03:50:52 +0000 2022;1480749021610139648;Ini satu Contoh ajaran cara dan sikap berketuhanan dr  umat yg sangat jauh dr sikap keblinger Krn mereka faham betul bahwa mereka punya jatidiri adab dan budi pekerti luhur yg di ajarkan oleh luluhurnya Jd tak perlu meniru dan menjadi bangsa lain di negrinya sendiri👍🙏;0;0;10;20;in;1311313121542250499;1480749021610139648;DiposuroP;https://twitter.com/DiposuroP/status/1480749021610139648,,,,,,,,,,,,,
Tue Jan 11 01:04:18 +0000 2022;1480707105602486278;@HusinShihab @DivHumas_Polri @CCICPolri @suaraislamco Apapun Suku dan Bangsanya kalau sudah  Ngadrun maka dia sudah berlepas diri dengan budi pekerti luhur Moyang Indonesia,..menjadi bangsa kadal tukang ribut;0;0;0;0;in;1327244543285108736;1480392641090965505;Saridin39377169;https://twitter.com/Saridin39377169/status/1480707105602486278,,,,,,,,,,,,
Tue Jan 11 00:38:10 +0000 2022;1480700526572367874;@__AnakKolong @ListyoSigitP @DivHumas_Polri Apakah karena kita sangat menjunjung tinggi nilai luhur Balas Budi?;0;0;0;0;in;1186447282251583489;1480594455317020677;sapthadiena10;https://twitter.com/sapthadiena10/status/1480700526572367874,,,,,,,,,,,,,
Mon Jan 10 14:12:55 +0000 2022;1480543177610502152;Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious;0;0;0;0;in;2476435299;1480543177610502152;Jokamlicious;https://twitter.com/Jokamlicious/status/1480543177610502152,,,,,,,,,,,,,
Mon Jan 10 07:11:47 +0000 2022;1480437195571826689;Tuntutan buat cowok makin berat akhir-akhir ini: -badan bagus -kulit glowing -gaji gede -wawasan luas -budi pekerti yang luhur;0;0;0;0;in;82582208;1480437195571826689;wahyuphraz;https://twitter.com/wahyuphraz/status/1480437195571826689,,,,,,,,,,,,,
Sun Feb 27 23:13:09 +0000 2022;1498073748788117504;Ande saja ELIT negri ini BIJAK n BER BUDI LUHUR..gk akan ada warga yg nasibnya seperti ini...di NEGARA KU YG BESAR N KAYA RAYA AKAN SDA..DARAT LAUT N UDARA .https://t.co/6qSxpHtgK9;0;0;0;1;in;1389749257461063681;1498073748788117504;eyang_kidal;https://twitter.com/eyang_kidal/status/1498073748788117504,,,,,,,,,,,,,
