created_at,full_text,clean_tweet,stopword_tweet,stemmer_tweet,label_inset,label_senti
2022-12-30 13:43:41,"@Aris32107466 Lhaahh wajah anda kotai tapi pemikiran ndesoni🤣🤣   Pak Ganjar wajah ndeso pemikiran luhur Budi pekerti 😂, sedangkan pak Anies wajah kotai pemikiran meliciki lain orang🤣",lhaahh wajah anda kotai tapi pemikiran ndesoni pak ganjar wajah ndeso pemikiran luhur budi pekerti sedangkan pak anies wajah kotai pemikiran meliciki lain orang,lhaahh wajah kotai pemikiran ndesoni ganjar wajah ndeso pemikiran luhur budi pekerti anies wajah kotai pemikiran meliciki,lhaahh wajah kotai pikir ndesoni ganjar wajah ndeso pikir luhur budi pekerti anies wajah kotai pikir licik,neg,neg
2022-12-30 11:39:53,@pipipiw_ sampai ketemu di budi luhur,sampai ketemu di budi luhur,ketemu budi luhur,ketemu budi luhur,pos,neg
2022-12-30 11:24:53,@Restu_Ibu_ Lempar kertas sama pulpen.,lempar kertas sama pulpen,lempar kertas pulpen,lempar kertas pulpen,neg,neg
2022-12-30 10:21:41,"@pendekarmiong mjb, setauku kriminologi juga ada di universitas riau sama universitas budi luhur",mjb setauku kriminologi juga ada di universitas riau sama universitas budi luhur,mjb setauku kriminologi universitas riau universitas budi luhur,mjb tau kriminologi universitas riau universitas budi luhur,neg,neg
2022-12-30 10:14:56,"“Kami kebetulan satu angkatan tahun 90-an waktu itu di San Diego, Pak Erick Thohir kita melihat memang punya potensi untuk memimpin sejak waktu itu, di usia muda pun beliau sudah sangat aktif,”  Wendi Usino Rektor Universitas Budi Luhur #BangkitBersamaET https://t.co/wNn2FYggIT",kami kebetulan satu angkatan tahun an waktu itu di san diego pak erick thohir kita melihat memang punya potensi untuk memimpin sejak waktu itu di usia muda pun beliau sudah sangat aktif wendi usino rektor universitas budi luhur bangkitbersamaet https t co wnn fyggit,angkatan an san diego erick thohir potensi memimpin usia muda aktif wendi usino rektor universitas budi luhur bangkitbersamaet https t co wnn fyggit,angkat an san ego erick thohir potensi pimpin usia muda aktif wendi usino rektor universitas budi luhur bangkitbersamaet https t co wnn fyggit,neg,pos
2022-12-30 04:12:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-30 01:23:35,Menurut Wendi Usino Rektor Universitas Budi Luhur yang kebetulan satu angkatan th 90  sudah melihat bakat kepemimpinan masmen BUMN Erick Thohir yang memiliki potensi dan bakat yang diyakini mampu memajukan Indonesia   @erickthohir layak menjadi cawapres di 2024 #BangkitBersamaET https://t.co/w3smqziLBi,menurut wendi usino rektor universitas budi luhur yang kebetulan satu angkatan th sudah melihat bakat kepemimpinan masmen bumn erick thohir yang memiliki potensi dan bakat yang diyakini mampu memajukan indonesia layak menjadi cawapres di bangkitbersamaet https t co w smqzilbi,wendi usino rektor universitas budi luhur angkatan th bakat kepemimpinan masmen bumn erick thohir potensi bakat diyakini memajukan indonesia layak cawapres bangkitbersamaet https t co w smqzilbi,wendi usino rektor universitas budi luhur angkat th bakat pimpin masmen bumn erick thohir potensi bakat yakin maju indonesia layak cawapres bangkitbersamaet https t co w smqzilbi,pos,pos
2022-12-30 00:47:08,"Sepakat dengan pernyataan Rektor Universitas Budi Luhur, ETHO punya potensi dan bakat yang diyakini mampu memajukan Indonesia 🇲🇨  Menteri BUMN Erick Thohir layak menjadi cawapres di 2024. @erickthohir #BangkitBersamaET https://t.co/KH56erbGqX",sepakat dengan pernyataan rektor universitas budi luhur etho punya potensi dan bakat yang diyakini mampu memajukan indonesia menteri bumn erick thohir layak menjadi cawapres di bangkitbersamaet https t co kh erbgqx,sepakat pernyataan rektor universitas budi luhur etho potensi bakat diyakini memajukan indonesia menteri bumn erick thohir layak cawapres bangkitbersamaet https t co kh erbgqx,sepakat nyata rektor universitas budi luhur etho potensi bakat yakin maju indonesia menteri bumn erick thohir layak cawapres bangkitbersamaet https t co kh erbgqx,pos,pos
2022-12-29 16:58:13,@YRadianto Sy jg heran menyandang darah biru Pakualaman Yogyakarta tp kok bs berkelakuan spt org g pernah dididik akhlak dan budi pekerti luhur sbg org jawa khususnya Yogyakarta,sy jg heran menyandang darah biru pakualaman yogyakarta tp kok bs berkelakuan spt org g pernah dididik akhlak dan budi pekerti luhur sbg org jawa khususnya yogyakarta,jg heran menyandang darah biru pakualaman yogyakarta berkelakuan spt org g dididik akhlak budi pekerti luhur sbg org jawa yogyakarta,jg heran sandang darah biru pakualaman yogyakarta laku spt org g didik akhlak budi pekerti luhur sbg org jawa yogyakarta,pos,pos
2022-12-29 13:00:32,Pendukung sepak bola Indonesia segeralah sadar...temukan jatidiri yang baik...luhur dan elegan. Jangan GOBLOK!!,pendukung sepak bola indonesia segeralah sadar temukan jatidiri yang baik luhur dan elegan jangan goblok,pendukung sepak bola indonesia segeralah sadar temukan jatidiri luhur elegan goblok,dukung sepak bola indonesia segera sadar temu jatidiri luhur elegan goblok,pos,pos
2022-12-29 11:12:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-29 10:45:55,@Senanti16 Janne nggih sami mbak..😂  saget pun dadosaken tulado dateng poro taruno ing nuswantori amargi sagat dados Piyantun kang luhur ing budi Soho Pinunjul ing pakarti Tansah laku tanpo rowang sepi ing pamrih Rame ing gawe mbak..🙏,janne nggih sami mbak saget pun dadosaken tulado dateng poro taruno ing nuswantori amargi sagat dados piyantun kang luhur ing budi soho pinunjul ing pakarti tansah laku tanpo rowang sepi ing pamrih rame ing gawe mbak ,janne nggih sami saget dadosaken tulado dateng poro taruno ing nuswantori amargi sagat dados piyantun kang luhur ing budi soho pinunjul ing pakarti tansah laku tanpo rowang sepi ing pamrih rame ing gawe,janne nggih sami saget dadosaken tulado dateng poro taruno ing nuswantori amargi sagat dados piyantun kang luhur ing budi soho punjul ing pakarti tansah laku tanpo rowang sepi ing pamrih rame ing gawe,pos,pos
2022-12-29 09:42:38,"Salah satu budi yang paling luhur adalah kejujuran, hadapi walaupun pahit.",salah satu budi yang paling luhur adalah kejujuran hadapi walaupun pahit,budi luhur kejujuran hadapi pahit,budi luhur jujur hadap pahit,neg,pos
2022-12-29 07:17:14,"Situasi terkini,telah mendarat di universita budi luhur👌 https://t.co/KbqBrWg1Fy",situasi terkini telah mendarat di universita budi luhur https t co kbqbrwg fy,situasi terkini mendarat universita budi luhur https t co kbqbrwg fy,situasi kini darat universita budi luhur https t co kbqbrwg fy,pos,neg
2022-12-29 07:08:59,bukan hanya sekedar formalitas. Harapannya ketika mereka keluar dan kembali ke masyarakat nantinya akan memiliki budi luhur yang baik dan menjadi pribadi yang senantiasa mengingat kesalahan yang telah diperbuat sebelumnya sehingga tidak akan mengulanginya kembali.,bukan hanya sekedar formalitas harapannya ketika mereka keluar dan kembali ke masyarakat nantinya akan memiliki budi luhur yang baik dan menjadi pribadi yang senantiasa mengingat kesalahan yang telah diperbuat sebelumnya sehingga tidak akan mengulanginya kembali,formalitas harapannya masyarakat budi luhur pribadi senantiasa kesalahan mengulanginya,formalitas harap masyarakat budi luhur pribadi senantiasa salah ulang,neg,neg
2022-12-29 06:36:51,Baru saja mengirim foto @ Universitas Budi Luhur Ciledug Raya https://t.co/Fo6cN5qVMj,baru saja mengirim foto universitas budi luhur ciledug raya https t co fo cn qvmj,mengirim foto universitas budi luhur ciledug raya https t co fo cn qvmj,kirim foto universitas budi luhur ciledug raya https t co fo cn qvmj,pos,neg
2022-12-29 03:00:52,"Rektor Universitas Budi Luhur Wendi Usino mengatakan, Menteri BUMN @erickthohir layak menjadi wapres selanjutnya karena memiliki bakat dan potensi dan diyakini dapat memajukan Indonesia.  Dukung☝️ #BangkitBersamaET https://t.co/igwlcUgoCm",rektor universitas budi luhur wendi usino mengatakan menteri bumn layak menjadi wapres selanjutnya karena memiliki bakat dan potensi dan diyakini dapat memajukan indonesia dukung bangkitbersamaet https t co igwlcugocm,rektor universitas budi luhur wendi usino menteri bumn layak wapres bakat potensi diyakini memajukan indonesia dukung bangkitbersamaet https t co igwlcugocm,rektor universitas budi luhur wendi usino menteri bumn layak wapres bakat potensi yakin maju indonesia dukung bangkitbersamaet https t co igwlcugocm,pos,pos
2022-12-29 01:59:22,"Rektor Universitas Budi Luhur mengatakn,menteri BUMN @erickthohir merupakn sosok pemimpin dgn sejumlah prestasi dan cemerlang di BUMN,yg tidak hanya inovatif tapi jg dgn hasil kerja nyata,membawa semangat baru yg bisa mndorong kemajuan Indonesia di kancah global #BangkitBersamaET https://t.co/T9TIoBN7Qy",rektor universitas budi luhur mengatakn menteri bumn merupakn sosok pemimpin dgn sejumlah prestasi dan cemerlang di bumn yg tidak hanya inovatif tapi jg dgn hasil kerja nyata membawa semangat baru yg bisa mndorong kemajuan indonesia di kancah global bangkitbersamaet https t co t tiobn qy,rektor universitas budi luhur mengatakn menteri bumn merupakn sosok pemimpin prestasi cemerlang bumn inovatif jg nyata semangat mndorong kemajuan indonesia kancah global bangkitbersamaet https t co t tiobn qy,rektor universitas budi luhur mengatakn menteri bumn merupakn sosok pimpin prestasi cemerlang bumn inovatif jg nyata semangat mndorong maju indonesia kancah global bangkitbersamaet https t co t tiobn qy,pos,pos
2022-12-28 18:12:38,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-28 08:37:57,@ketosjamet33 @nayficationz BUDI LUHUR,budi luhur,budi luhur,budi luhur,neg,neg
2022-12-28 06:34:14,apalagi klo harus nulis SMP Strada Budi Luhur sama website,apalagi klo harus nulis smp strada budi luhur sama website,klo nulis smp strada budi luhur website,klo nulis smp strada budi luhur website,neg,neg
2022-12-28 01:59:07,"@umaralims Yang terjadi !? Sangat tergantung dari Karakter Anaknya ! Semua ORTU yg Normal , pasti memberi pesan Budi Pekerti Luhur . Tapi tidak jarang terjadi ada Anak Bandel ,....pesan Ortu masuk telinga kiri keluar telinga kanan . Apalagi kalau Anak tadi pegang Kekuasaan , Lupa Daratan !",yang terjadi sangat tergantung dari karakter anaknya semua ortu yg normal pasti memberi pesan budi pekerti luhur tapi tidak jarang terjadi ada anak bandel pesan ortu masuk telinga kiri keluar telinga kanan apalagi kalau anak tadi pegang kekuasaan lupa daratan,tergantung karakter anaknya ortu normal pesan budi pekerti luhur jarang anak bandel pesan ortu telinga kiri telinga kanan anak pegang kekuasaan lupa daratan,gantung karakter anak ortu normal pesan budi pekerti luhur jarang anak bandel pesan ortu telinga kiri telinga kanan anak pegang kuasa lupa darat,neg,neg
2022-12-28 01:12:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-28 01:08:21,@falovavavorito depan budi luhur kak,depan budi luhur kak,budi luhur kak,budi luhur kak,neg,neg
2022-12-27 16:48:46,"GUNG BINATHARA ADALAH kekuasaan raja itu agung binathara, bahu dhendha nyakrawati, ber budi bawa leksana, ambeg adil paramarta (besar laksana kekuasaan dewa, pemelihara hukum dan penguasa dunia, meluap budi luhur mulianya, dan bersikap adil terhadap sesama).",gung binathara adalah kekuasaan raja itu agung binathara bahu dhendha nyakrawati ber budi bawa leksana ambeg adil paramarta besar laksana kekuasaan dewa pemelihara hukum dan penguasa dunia meluap budi luhur mulianya dan bersikap adil terhadap sesama,gung binathara kekuasaan raja agung binathara bahu dhendha nyakrawati ber budi bawa leksana ambeg adil paramarta laksana kekuasaan dewa pemelihara hukum penguasa dunia meluap budi luhur mulianya bersikap adil,gung binathara kuasa raja agung binathara bahu dhendha nyakrawati ber budi bawa leksana ambeg adil paramarta laksana kuasa dewa pelihara hukum kuasa dunia luap budi luhur mulia sikap adil,pos,pos
2022-12-27 15:02:14,"Saat menagih hutang,  tdk boleh dgn cara kasar, menghinakan, mengancam.   Saat ditagih hutang, tdk boleh marah, sinis, ngajak bertengkar, ruwet.   Selesaikan dgn penuh kasih sayang,  Memberi hutang dgn niat baik=menolong.  Membayar hutang &amp  pengertian memberi bonus=menolong.",saat menagih hutang tdk boleh dgn cara kasar menghinakan mengancam saat ditagih hutang tdk boleh marah sinis ngajak bertengkar ruwet selesaikan dgn penuh kasih sayang memberi hutang dgn niat baik menolong membayar hutang amp pengertian memberi bonus menolong,menagih hutang tdk kasar menghinakan mengancam ditagih hutang tdk marah sinis ngajak bertengkar ruwet selesaikan penuh kasih sayang hutang niat menolong membayar hutang amp pengertian bonus menolong,tagih hutang tdk kasar hina ancam tagih hutang tdk marah sinis ngajak tengkar ruwet selesai penuh kasih sayang hutang niat tolong bayar hutang amp erti bonus tolong,neg,neg
2022-12-27 14:55:21,"Iri dengki, sifat semua orang.  Cm kl sy lihat, masing2 org dlm menyikapi iri dengki berbeda:  ada yg g bisa kendalikan, kemrungsung/panas (klo istilah Jawa).   ada yg bisa kendalikan, tetap dingin dan terus fokus pd tujuan.   50:50 Sm2 manusiawi, sm2 energy manfaat.  🙏🙏🙏",iri dengki sifat semua orang cm kl sy lihat masing org dlm menyikapi iri dengki berbeda ada yg g bisa kendalikan kemrungsung panas klo istilah jawa ada yg bisa kendalikan tetap dingin dan terus fokus pd tujuan sm manusiawi sm energy manfaat ,iri dengki sifat cm kl lihat org dlm menyikapi iri dengki berbeda g kendalikan kemrungsung panas klo istilah jawa kendalikan dingin fokus pd tujuan manusiawi energy manfaat,iri dengki sifat cm kl lihat org dlm sikap iri dengki beda g kendali kemrungsung panas klo istilah jawa kendali dingin fokus pd tuju manusiawi energy manfaat,neg,neg
2022-12-27 14:49:05,"Yang Selalu menguntungkan adl investasi dlm bentuk software energy yg memberikan manfaat baik.  Nyicil dikit2. bersyukur dibantu para guru yg hebat2.  Juga dibantu pakar pemilah energy, yg juga hebat2.   Terimakasih.  Sy catat sbg hutang pribadi.  🙏🙏🙏",yang selalu menguntungkan adl investasi dlm bentuk software energy yg memberikan manfaat baik nyicil dikit bersyukur dibantu para guru yg hebat juga dibantu pakar pemilah energy yg juga hebat terimakasih sy catat sbg hutang pribadi ,menguntungkan adl investasi dlm software energy manfaat nyicil dikit bersyukur dibantu guru hebat dibantu pakar pemilah energy hebat terimakasih catat sbg hutang pribadi,untung adl investasi dlm software energy manfaat nyicil dikit syukur bantu guru hebat bantu pakar mi energy hebat terimakasih catat sbg hutang pribadi,pos,pos
2022-12-27 13:19:00,Tokoh Masyarakat sekaligus Rektor Universitas Budi Luhur Wendi Usino mengungkapkan bakat kepemimpinan Menteri BUMN Erick Thohir telah terlihat sejak masih muda  #MedcomID   https://t.co/qfs6yfoDCp,tokoh masyarakat sekaligus rektor universitas budi luhur wendi usino mengungkapkan bakat kepemimpinan menteri bumn erick thohir telah terlihat sejak masih muda medcomid https t co qfs yfodcp,tokoh masyarakat rektor universitas budi luhur wendi usino bakat kepemimpinan menteri bumn erick thohir muda medcomid https t co qfs yfodcp,tokoh masyarakat rektor universitas budi luhur wendi usino bakat pimpin menteri bumn erick thohir muda medcomid https t co qfs yfodcp,pos,pos
2022-12-27 10:24:38,"Bakal ada banyak keseruan mulai dari berbagai Booth Komunitas, Kontes Motor, Fashion Show, Sharing Session, Pameran Foto, Awarding day, dan ditutup dengan konser musik loh! 🙌🏻  📌 Radio Budi Luhur juga mengadakan 2 lomba yang pendaftarannya akan ditutup tanggal 15 Desember!",bakal ada banyak keseruan mulai dari berbagai booth komunitas kontes motor fashion show sharing session pameran foto awarding day dan ditutup dengan konser musik loh radio budi luhur juga mengadakan lomba yang pendaftarannya akan ditutup tanggal desember,keseruan booth komunitas kontes motor fashion show sharing session pameran foto awarding day ditutup konser musik radio budi luhur mengadakan lomba pendaftarannya ditutup desember,seru booth komunitas kontes motor fashion show sharing session pamer foto awarding day tutup konser musik radio budi luhur ada lomba daftar tutup desember,pos,neg
2022-12-27 10:24:37,"[ 𝟱𝟭 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 : 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘 ]   ——————————————————  Radio Budi Luhur mengadakan acara 51 PROJECT : URBAN SURVIVE yang akan berlangsung selama 2 hari, di tanggal 28 dan 29 Desember 2022! 🔊 https://t.co/2aRIkhDSiZ", 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘 radio budi luhur mengadakan acara project urban survive yang akan berlangsung selama hari di tanggal dan desember https t co arikhdsiz,𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘 radio budi luhur mengadakan project urban survive desember https t co arikhdsiz,radio budi luhur ada project urban survive desember https t co arikhdsiz,pos,neg
2022-12-27 09:40:36,@geloraco Seperti ini kah Budi pekerti luhur bangsa Indonesia... ucapan yang ditulis @RuhutSitompuul ini menunjukkan bahwa @RuhutSitompuul bukanlah bagian dari karakter adiluhung bangsa Indonesia... sampah yang mengotori keluhuran nilai Bangsa Indonesia,seperti ini kah budi pekerti luhur bangsa indonesia ucapan yang ditulis ini menunjukkan bahwa bukanlah bagian dari karakter adiluhung bangsa indonesia sampah yang mengotori keluhuran nilai bangsa indonesia,budi pekerti luhur bangsa indonesia ucapan ditulis karakter adiluhung bangsa indonesia sampah mengotori keluhuran nilai bangsa indonesia,budi pekerti luhur bangsa indonesia ucap tulis karakter adiluhung bangsa indonesia sampah kotor luhur nilai bangsa indonesia,neg,neg
2022-12-27 09:06:11,-Harga Bundling Pelatihan + Ujian Rp75.000 . Daftar pada link sbb: https://t.co/CbRx8iGIFD . Lokasi : Universitas Budi Luhur .  Lihat Selengkapnya :   https://t.co/tiwvoy9sLK  #biruputihinformatika #himtiubl #teknikinformatika #infokampusubl #sertifikasialgoritmaubl,harga bundling pelatihan ujian rp daftar pada link sbb https t co cbrx igifd lokasi universitas budi luhur lihat selengkapnya https t co tiwvoy slk biruputihinformatika himtiubl teknikinformatika infokampusubl sertifikasialgoritmaubl,harga bundling pelatihan ujian rp daftar link sbb https t co cbrx igifd lokasi universitas budi luhur lihat selengkapnya https t co tiwvoy slk biruputihinformatika himtiubl teknikinformatika infokampusubl sertifikasialgoritmaubl,harga bundling latih uji rp daftar link sbb https t co cbrx igifd lokasi universitas budi luhur lihat lengkap https t co tiwvoy slk biruputihinformatika himtiubl teknikinformatika infokampusubl sertifikasialgoritmaubl,pos,neg
2022-12-27 08:12:40,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-27 08:00:02,[𝟱𝟭 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 : 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘]   Radio Budi Luhur mempersembahkan 51 PROJECT : URBAN SURVIVE yang akan berlangsung pada 28 &amp  29 Desember 2022!🔊  Acara ini FREE!  Informasi lebih lanjut: 📞 081558220032 (Thory Aurellya)  #51Project #UrbanSurvive #RadioBudiLuhur https://t.co/aCadLT1BOq, 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘 radio budi luhur mempersembahkan project urban survive yang akan berlangsung pada amp desember acara ini free informasi lebih lanjut thory aurellya project urbansurvive radiobudiluhur https t co acadlt boq,𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗨𝗥𝗕𝗔𝗡 𝗦𝗨𝗥𝗩𝗜𝗩𝗘 radio budi luhur mempersembahkan project urban survive amp desember free informasi thory aurellya project urbansurvive radiobudiluhur https t co acadlt boq,radio budi luhur sembah project urban survive amp desember free informasi thory aurellya project urbansurvive radiobudiluhur https t co acadlt boq,neg,neg
2022-12-27 01:24:23,@HydrochlricAcid Disamping budi luhur ada tuh,disamping budi luhur ada tuh,disamping budi luhur tuh,samping budi luhur tuh,neg,neg
2022-12-26 15:12:40,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-26 04:56:08,"@SinatriaNur_Muh @uray_24 @BisKota_ Nah itu x yg buat AL nolak, dari jaman baheula itu jalur dari velbak sampe budi luhur angker kalo sore macet nya bukan maen",nah itu x yg buat al nolak dari jaman baheula itu jalur dari velbak sampe budi luhur angker kalo sore macet nya bukan maen,x al nolak jaman baheula jalur velbak sampe budi luhur angker sore macet maen,x al nolak jaman baheula jalur velbak sampe budi luhur angker sore macet maen,neg,neg
2022-12-25 23:57:35,"06.57: Arus lalu lintas di Jl Ciledug Raya, dari arah depan Univ Budi Luhur mengarah ke Swadarma, Jaksel terpantau ramai lancar. 📸Hub   #BeritaElshinta https://t.co/ZPsGZjPcCP", arus lalu lintas di jl ciledug raya dari arah depan univ budi luhur mengarah ke swadarma jaksel terpantau ramai lancar hub beritaelshinta https t co zpsgzjpccp,arus lintas jl ciledug raya arah univ budi luhur mengarah swadarma jaksel terpantau ramai lancar hub beritaelshinta https t co zpsgzjpccp,arus lintas jl ciledug raya arah univ budi luhur arah swadarma jaksel pantau ramai lancar hub beritaelshinta https t co zpsgzjpccp,neg,neg
2022-12-25 22:12:40,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-25 10:52:36,Tim Diskar PB Kota Bandung Berhasil Tangkap Ular Piton yang Masuk ke Kolam Rumah di Budi Luhur https://t.co/HDfAxxxnN3,tim diskar pb kota bandung berhasil tangkap ular piton yang masuk ke kolam rumah di budi luhur https t co hdfaxxxnn ,tim diskar pb kota bandung berhasil tangkap ular piton kolam rumah budi luhur https t co hdfaxxxnn,tim diskar pb kota bandung hasil tangkap ular piton kolam rumah budi luhur https t co hdfaxxxnn,neg,neg
2022-12-25 06:50:20,"[HARI NATAL]  Kami dari Himpunan Mahasiswa Teknik Informatika Universitas Budi Luhur Mengucapkan Selamat Hari Natal bagi yang merayakan. Di Hari Natal ini semoga kebahagiaan, kedamaian, dan cinta, selalu mengikutimu. https://t.co/ZjCJg3jD55",hari natal kami dari himpunan mahasiswa teknik informatika universitas budi luhur mengucapkan selamat hari natal bagi yang merayakan di hari natal ini semoga kebahagiaan kedamaian dan cinta selalu mengikutimu https t co zjcjg jd ,natal himpunan mahasiswa teknik informatika universitas budi luhur selamat natal merayakan natal semoga kebahagiaan kedamaian cinta mengikutimu https t co zjcjg jd,natal himpun mahasiswa teknik informatika universitas budi luhur selamat natal raya natal moga bahagia damai cinta ikut https t co zjcjg jd,pos,pos
2022-12-25 05:12:41,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-24 14:15:28,"@whIoesome Kolong TJ onoh, abis budi luhur",kolong tj onoh abis budi luhur,kolong tj onoh budi luhur,kolong tj onoh budi luhur,neg,neg
2022-12-24 12:37:41,budi luhur macet banget,budi luhur macet banget,budi luhur macet,budi luhur macet,neg,neg
2022-12-24 12:12:41,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-12-24 10:21:56,"Masih seu'eur sih carita ti orang asing ttg negeri ini nu menurut nilai dan norma ayeuna mah terlalu barbar. Ieu mah anggap weh dongeng, bosen soalna ngadongeng ttg nenek moyang kita yg digambarkan selalu beradab dan nilai2 budi pekerti luhur mah.",masih seu eur sih carita ti orang asing ttg negeri ini nu menurut nilai dan norma ayeuna mah terlalu barbar ieu mah anggap weh dongeng bosen soalna ngadongeng ttg nenek moyang kita yg digambarkan selalu beradab dan nilai budi pekerti luhur mah,seu eur carita ti asing negeri nu nilai norma ayeuna mah barbar ieu mah anggap weh dongeng bosen soalna ngadongeng nenek moyang digambarkan beradab nilai budi pekerti luhur mah,seu eur carita ti asing negeri nu nilai norma ayeuna mah barbar ieu mah anggap weh dongeng bosen soalna ngadongeng nenek moyang gambar adab nilai budi pekerti luhur mah,pos,pos
2022-12-24 04:56:12,"MEDAN | Polrestabes Medan menangkap dua pelaku tindak pidana pencurian dengan kekerasan. Modus kedua pelaku mengaku sebagai anggota Polri. . Kedua pelaku Budi Salim (28) warga Jalan S. Luhur Psr Melintang Kelurahan Dwikora, Kecamatan Medan Helvetia dan Rio Indra Panjaitan (36)",medan polrestabes medan menangkap dua pelaku tindak pidana pencurian dengan kekerasan modus kedua pelaku mengaku sebagai anggota polri kedua pelaku budi salim warga jalan s luhur psr melintang kelurahan dwikora kecamatan medan helvetia dan rio indra panjaitan ,medan polrestabes medan menangkap pelaku tindak pidana pencurian kekerasan modus pelaku anggota polri pelaku budi salim warga s luhur psr melintang kelurahan dwikora kecamatan medan helvetia rio indra panjaitan,medan polrestabes medan tangkap laku tindak pidana curi keras modus laku anggota polri laku budi salim warga s luhur psr lintang lurah dwikora camat medan helvetia rio indra panjaitan,neg,pos
